2018-02-01 00:03:59, mac : 00:06:7A:40:04:42, IP : .................
2018-02-13 06:14:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:19:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:19:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:19:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:19:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:19:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:19:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:19:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:24:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:24:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:24:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:24:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:24:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:24:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:24:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:29:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:29:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:29:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:29:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:29:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:29:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:29:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:34:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:34:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:34:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:34:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:34:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:34:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:34:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:39:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:39:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:39:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:39:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:39:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:39:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:39:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:44:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:44:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:44:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:44:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:44:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:44:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:44:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:49:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:49:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:49:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:49:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:49:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:49:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:49:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:54:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:54:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:54:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:54:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:54:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:54:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:54:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 06:59:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 06:59:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 06:59:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 06:59:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 06:59:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 06:59:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 06:59:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:04:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:04:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:04:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:04:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:04:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:04:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:04:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:09:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:09:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:09:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:09:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:09:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:09:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:09:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:14:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:14:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:14:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:14:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:14:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:14:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:14:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:19:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:19:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:19:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:19:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:19:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:19:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:19:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:24:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:24:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:24:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:24:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:24:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:24:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:24:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:29:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:29:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:29:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:29:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:29:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:29:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:29:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:34:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:34:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:34:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:34:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:34:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:34:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:34:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:39:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:39:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:39:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:39:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:39:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:39:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:39:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:44:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:44:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:44:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:44:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:44:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:44:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:44:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:49:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:49:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:49:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:49:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:49:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:49:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:49:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:54:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:54:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:54:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:54:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:54:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:54:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:54:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 07:59:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 07:59:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 07:59:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 07:59:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 07:59:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 07:59:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 07:59:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:04:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:04:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:04:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:04:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:04:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:04:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:04:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:09:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:09:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:09:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:09:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:09:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:09:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:09:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:14:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:14:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:14:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:14:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:14:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:14:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:14:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:19:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:19:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:19:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:19:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:19:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:19:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:19:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:24:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:24:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:24:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:24:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:24:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:24:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:24:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:29:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:29:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:29:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:29:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:29:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:29:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:29:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:34:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:34:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:34:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:34:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:34:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:34:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:34:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:39:42, mac : 00:06:7A:40:02:BD, IP : 192.168.17.254
2018-02-13 08:39:42, mac : 00:06:7A:40:02:C7, IP : 192.168.17.254
2018-02-13 08:39:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:39:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:39:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:39:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:39:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:44:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:44:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:44:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:44:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:44:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:49:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:49:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:49:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:49:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:49:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:54:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:54:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:54:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:54:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:54:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 08:59:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 08:59:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 08:59:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 08:59:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 08:59:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 09:04:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 09:04:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 09:04:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 09:04:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 09:04:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 09:09:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 09:09:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 09:09:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 09:09:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 09:09:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 09:14:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 09:14:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 09:14:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 09:14:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 09:14:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-13 09:19:42, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-13 09:19:42, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-13 09:19:42, mac : 00:06:7A:05:04:97, IP : .................
2018-02-13 09:19:42, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-13 09:19:42, mac : 00:06:7A:05:04:91, IP : 192.168.0.170
2018-02-14 17:59:06, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 17:59:06, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 17:59:06, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 17:59:06, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 17:59:06, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 17:59:06, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 17:59:06, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:05:00, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:05:00, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:05:00, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:05:00, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:05:00, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:05:00, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:05:00, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:10:00, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:10:00, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:10:00, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:10:00, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:10:00, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:10:00, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:10:00, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:13:13, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:13:13, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:13:13, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:13:13, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:13:13, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:13:13, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:13:13, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:13:43, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:13:43, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:13:43, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:13:43, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:13:43, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:13:43, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:13:43, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:14:13, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:14:13, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:14:13, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:14:13, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:14:13, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:14:13, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:14:13, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:14:43, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:14:43, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:14:43, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:14:43, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:14:43, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:14:43, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:14:43, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:15:13, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:15:13, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:15:13, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:15:13, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:15:13, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:15:13, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:15:13, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:15:44, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:15:44, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:15:44, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
2018-02-14 18:15:44, mac : 00:06:7A:40:04:5B, IP : .................
2018-02-14 18:15:44, mac : 00:06:7A:05:03:8F, IP : .................
2018-02-14 18:15:44, mac : 00:06:7A:05:04:97, IP : .................
2018-02-14 18:15:44, mac : 00:06:7A:20:26:BA, IP : .................
2018-02-14 18:16:14, mac : 00:06:7a:05:79:b1, IP : 192.168.0.122
2018-02-14 18:16:14, mac : 00:06:7a:05:79:9f, IP : 192.168.0.124
2018-02-14 18:16:14, mac : 00:06:7a:20:26:c9, IP : 192.168.0.163
